1366,"[['滑雪'], ['運動', '傷害'], ['重訓'], ['滑雪', '受傷'], ['肌肉'], ['解剖', '學'], ['膝蓋痛'], ['膝', '關節']]"
1367,"[['Saul', ' ', 'Bass'], ['索爾', '‧', '巴斯'], ['電', '影片', '頭'], ['改變', '這', '世界', '，', '平面', '設計', '大師力'], ['希區', '考克'], ['設計師'], ['電影'], ['平面', '設計'], ['馬', '丁史', '柯西', '斯']]"
1368,"[['物理', '治療', '師'], ['按摩'], ['肌肉', '緊', '繃'], ['放', '鬆'], ['核心', '肌群'], ['物理', '治療']]"
1369,"[['大腸癌'], ['腸道', '菌', '相'], ['基因', '定序'], ['疾病', '潛在', '風險', '預估'], ['DNA'], ['微生物'], ['預防', '醫學'], ['台灣腸', '道', '公民科', '學計畫']]"
137,"[['方位'], ['東西'], ['劉禹錫'], ['東道', '主'], ['東床', '快婿'], ['趣品', '漢字'], ['于', '丹']]"
1370,"[['韓國瑜'], ['韓流'], ['韓粉'], ['黨國'], ['統派'], ['保守', '主義'], ['焦慮'], ['瑪利亞'], ['不丹']]"
1371,"[['以色列'], ['戈蘭', '高地'], ['納坦雅', '胡'], ['敘利亞'], ['2019', '以色列', '大選']]"
1372,"[['台灣', '大車隊'], ['twtaxi55688'], ['快遞'], ['蝦皮'], ['全球', '快遞'], ['物流']]"
1373,"[['影集'], ['愛'], ['家庭'], ['瑞克', '和', '莫蒂'], ['創傷'], ['喜劇'], ['崇拜'], ['Rick', ' ', 'and', ' ', 'Morty'], ['動畫'], ['虛無'], ['虐待'], ['情感']]"
1374,"[['香港', '回歸'], ['中國'], ['統獨'], ['主權'], ['台灣'], ['殖民'], ['房價'], ['香港'], ['一國', '兩制'], ['房市'], ['中聯辦'], ['公屋'], ['中資']]"
1375,"[['南韓'], ['針孔', '攝影機'], ['偷拍'], ['色情', '網站'], ['弘大', '事件'], ['MeToo', '運動'], ['色情', '報', '復'], ['CEDAW']]"
1376,"[['女性'], ['創業'], ['驚奇', '隊長'], ['閨蜜'], ['直男癌'], ['猶豫'], ['忌妒'], ['Mentor'], ['開導']]"
1377,"[['拒看', '中', '天'], ['韓天'], ['韓國瑜'], ['媒體識', '讀'], ['NCC'], ['東森'], ['三立'], ['媒體', '壟斷']]"
1378,"[['登山'], ['登山', '客'], ['直升', '機'], ['保險'], ['搶票'], ['百岳'], ['國安法'], ['登山', '活動', '管理', '規則']]"
1379,"[['回收', '生活', '報報'], ['文山', '資源', '回收', '環境', '教育', '園區'], ['垃圾', '分類'], ['資源', '回收'], ['花博'], ['環保', '大使'], ['夏令', '營']]"
138,"[['原住民'], ['正義'], ['卑南', '文化'], ['教育'], ['實驗', '小學']]"
1380,"[['毛月亮'], ['雲門', '2'], ['冰島'], ['Sigur', ' ', 'R', '?', 's'], ['鄭宗龍']]"
1381,"[['黃', '明志'], ['飄向', '北方'], ['馬', '來', '西亞'], ['電檢局'], ['孟加拉', '國旗'], ['Bangalasia'], ['OH', ' ', 'MY', ' ', 'GOD', '!'], ['滅絕'], ['猛', '加拉', '殺手']]"
1382,"[['回收', '生活', '報報'], ['焚化', '爐'], ['文山', '資源', '回收', '環境', '教育', '園區'], ['環境', '教育'], ['花博'], ['夏令', '營'], ['環保', '大使']]"
1383,"[['動物', '溝通'], ['黃', '孟寅'], ['彭渤程'], ['死亡'], ['動物'], ['溝通'], ['飼主'], ['情緒']]"
1384,"[['同志', '家庭'], ['同性', '戀'], ['同理', '心'], ['親子', '教育'], ['媽媽', '，', '琦琦', '，', '和', '她', '們', '的', '女兒'], ['性傾向']]"
1385,"[['動物', '溝通'], ['黃', '孟寅'], ['彭渤程'], ['動物'], ['潛意識'], ['溝通']]"
1386,"[['想像力', '的', '革命'], ['1960', '年代', '的', '烏托邦', '追尋'], ['張鐵志'], ['越戰'], ['黑', '人民', '權運動'], ['哥倫', '比亞大學'], ['晨邊', '高地'], ['金恩', '博士'], ['民主', '社會', '學生', '聯盟'], ['學運'], ['氣象', '人'], ['草莓', '宣言'], ['占', '領運動'], ['保羅奧', '斯特']]"
1387,"[['回收', '生活', '報報'], ['資源', '回收'], ['鐵鋁罐'], ['回收', '基管會'], ['Dr', '.', ' ', 'R']]"
1388,"[['再見', '了', '！', '東京', '昭和', '百景'], ['Fleet', '橫田'], ['平成'], ['日本'], ['舞孃'], ['脫衣', '舞孃'], ['昭和'], ['TS', '音樂', '劇場']]"
1389,"[['有', '院子', '的', '家'], ['金真英'], ['藥廠'], ['業務'], ['醫生'], ['小兒科'], ['自殺'], ['金允範']]"
139,"[['戲劇療', '癒'], ['動態', '正念'], ['演出'], ['儀式'], ['羅', '伯特', '藍迪'], ['即興'], ['水面', '上', '與', '水面', '下'], ['張嘉容']]"
1390,"[['回收', '生活', '報報'], ['環保', '城市', '店'], ['大豐', '環保', '科技'], ['資源', '回收']]"
1391,"[['有', '院子', '的', '家'], ['金真英'], ['院子'], ['陌生人'], ['釣魚'], ['夜釣'], ['小兒科'], ['藥廠'], ['金允範']]"
1392,"[['想像力', '的', '革命'], ['1960', '年代', '的', '烏托邦', '追尋'], ['張鐵志'], ['同志', '運動'], ['同性', '戀'], ['黑', '人民', '權運動'], ['同志', '宣言'], ['石牆', '酒吧']]"
1393,"[['台灣', '大車隊'], ['twtaxi55688']]"
1394,"[['日本', '漫畫'], ['大友克洋'], ['阿基拉'], ['AKIRA'], ['Mangasick'], ['童夢']]"
1395,"[['回收', '生活', '報報'], ['中台', '資源', '科技'], ['廢', '照明', '光源'], ['資源', '回收'], ['環境', '教育']]"
1396,"[['信仰', '碰撞', '徵稿'], ['中國', '的', '靈魂'], ['躁動', '的', '新疆', '，', '不安', '的', '維吾爾'], ['諸神', '的', '魔法', '師'], ['我', '是', '穆斯林', '，', '我', '不', '恐怖'], ['神靈', '臺', '灣'], ['第一本', '親近', '神明', '的', '小', '百科'], ['鬼', '的', '歷史']]"
1397,"[['回收', '生活', '報報'], ['中台', '資源', '科技'], ['廢', '照明', '光源'], ['燈泡'], ['燈管'], ['資源', '回收']]"
1398,"[['麥', '寮'], ['促協金'], ['公民', '監督六輕', '促進', '環境', '權行動', '平台'], ['大城', '鄉', '公所'], ['麥', '寮', '電廠'], ['施月英'], ['電業法'], ['能源', '局'], ['蠻', '野心', '足']]"
1399,"[['台灣', '保證法'], ['台灣關', '係', '法'], ['台灣', '政策', '法'], ['美國國會'], ['柯頓'], ['Tom', ' ', 'Cotton']]"
14,"[['莊宏達'], ['堉', '璘', '台灣', '奉獻獎'], ['廖嘉展'], ['林', '堉', '璘', '宏泰', '教育', '基金', '會'], ['天主教', '善牧', '社福', '基金', '會'], ['劉燕', '?'], ['瑪利亞', '社會', '福利', '基金', '會'], ['新', '故鄉', '文教', '基金', '會']]"
140,"[['故事', '行銷', '聖經'], ['羅', '伯特', '．', '麥基'], ['湯瑪斯', '．', '格雷斯'], ['行銷'], ['故事'], ['廣告'], ['可口', '可樂'], ['企業', '使命']]"
1400,"[['疫苗'], ['反', '疫苗'], ['世界', '衛生', '組織'], ['疫苗', '猶豫'], ['醫病', '溝通']]"
1401,"[['文法'], ['英文'], ['片語'], ['英文', '口', '說'], ['英文', '寫作']]"
1402,"[['回收', '生活', '報報'], ['資源', '回收'], ['廢', '照明', '光源'], ['燈泡'], ['燈管']]"
1403,"[['O', '-', 'Bank'], ['王道', '銀行'], ['Unified', ' ', 'Support'], ['微軟', '整合', '支援', '方案'], ['微軟', '數位', '轉型'], ['行動', '支付'], ['FinTech'], ['數位', '銀行'], ['金融', '科技']]"
1404,"[['除魅'], ['統獨'], ['學姐'], ['韋伯'], ['韓國瑜'], ['黃', '?', '瑩'], ['拚經濟'], ['柯文', '哲'], ['價值', '中立'], ['政治', '歸', '政治'], ['去', '政治化'], ['價值', '分歧']]"
1405,"[['回收', '生活', '報報'], ['廢', '照明', '光源'], ['資源', '回收'], ['汞']]"
1406,"[['MOU'], ['契約'], ['韓國瑜'], ['川普'], ['貿易', '協定'], ['採購'], ['備忘錄'], ['合約'], ['合作', '備忘錄'], ['外銷']]"
1407,"[['商圈', '沒落'], ['閒置', '店面'], ['高', '房租'], ['電子', '商務'], ['消費力'], ['零售', '商店'], ['網購'], ['自動化']]"
1408,"[['義務役'], ['常備', '役'], ['軍事', '訓練'], ['波灣', '戰爭'], ['冷兵器'], ['徵兵制'], ['募兵制'], ['民兵'], ['乙未', '戰爭'], ['全民', '武裝']]"
1409,"[['詹森'], ['越戰'], ['民主', '黨'], ['尼克森'], ['自由', '主義'], ['保守', '主義'], ['韓福瑞'], ['麥卡錫'], ['放棄', '連任']]"
141,"[['偏鄉', '教育'], ['社會', '運動'], ['商業', '模式'], ['五味', '屋']]"
1410,"[['台灣', '大車隊'], ['twtaxi55688']]"
1411,"[['黃', '?', '瑩'], ['學姊'], ['柯文', '哲'], ['統獨'], ['假議題'], ['政論', '節目']]"
1412,"[['影集'], ['愛', 'x', '死', 'x', '機器', '人'], ['祝', '你', '順利'], ['Netflix'], ['茲瑪', '藍'], ['動畫'], ['當優格', '佔領', '世界'], ['短片'], ['迷你', '影集'], ['目擊者'], ['科幻片']]"
1413,"[['科技', '趨勢'], ['白蘭氏', '雞', '精'], ['brands'], ['保健', '飲品'], ['職人', '精神'], ['健康', '博物', '館']]"
1414,"[['陸委會'], ['地方', '交流'], ['城市', '交流'], ['陳', '明通'], ['兩岸關', '係'], ['撿', '到', '槍'], ['訪台'], ['中華民國'], ['台灣'], ['保衛戰']]"
1415,"[['人類學'], ['寂寞', '田野'], ['馬', '林諾', '夫斯基'], ['田野工作'], ['西太平洋', '的', '航海', '者'], ['邁魯'], ['文化', '移情'], ['田野', '調查'], ['民族', '誌'], ['Malinowski']]"
1416,"[['回收', '生活', '報報'], ['國慶花', '車遊行'], ['國慶']]"
1417,"[['大時代', '的', '故事'], ['台灣', '第一位', '黨外', '縣長', '余', '登發'], ['八卦', '寮', '文教', '基金', '會'], ['阮愛惠'], ['余登發'], ['高雄縣'], ['黑', '派'], ['余陳月瑛'], ['地方', '派系']]"
1418,"[['公民', '不服', '從'], ['藝術', '形式'], ['新藝術'], ['介入', '型', '藝術'], ['抗爭', '行動'], ['戰略', '媒體'], ['烏托邦', '工具箱']]"
1419,"[['回收', '生活', '報報'], ['國慶花', '車遊行'], ['國慶']]"
142,"[['被', '殺', '了', '三次', '的', '女孩'], ['恐怖', '情人'], ['桶', '川', '跟', '蹤', '狂', '殺', '人', '事件'], ['清水', '潔'], ['豬野', '詩織'], ['跟', '蹤', '騷', '擾', '行', '為', '規', '範', '法'], ['調查', '報導'], ['情感', '教育'], ['跟', '蹤', '狂']]"
1420,"[['大時代', '的', '故事'], ['台灣', '第一位', '黨外', '縣長', '余', '登發'], ['八卦', '寮', '文教', '基金', '會'], ['阮愛惠'], ['高雄縣'], ['余登發'], ['國大', '代表'], ['黨外'], ['水利', '會']]"
1421,"[['蜂蜜', '花火'], ['林達陽'], ['散文'], ['動物'], ['駱駝'], ['工業區'], ['巨獸']]"
1422,"[['齊', '柏林'], ['看見', '台灣'], ['環境', '教育'], ['環保意識'], ['空中', '攝影'], ['藝術家'], ['人生', '挫折'], ['氣候', '變遷'], ['烏托邦', '工具箱']]"
1423,"[['蜂蜜', '花火'], ['林達陽'], ['散文'], ['動物'], ['水怪'], ['龐然', '大物'], ['巨獸']]"
1424,"[['Oscar', ' ', 'Brenifier'], ['原住民', '教育'], ['原住民'], ['奧斯卡伯尼菲'], ['褚士瑩'], ['高雄市', '巴楠', '花', '部落', '小學'], ['Samsung'], ['台灣', '三星'], ['智慧', '教室'], ['SMART', ' ', 'School', ' ', '智慧', '教室']]"
1425,"[['韓國瑜'], ['中聯辦'], ['香港'], ['澳門'], ['特首'], ['農產品'], ['MOU']]"
1426,"[['微軟', '整合', '支援', '方案'], ['微軟'], ['CSC'], ['數位', '轉型'], ['中鋼', '機械'], ['Unified', ' ', 'Support']]"
1427,"[['回收', '生活', '報報'], ['綠電', '再生'], ['廢四機'], ['資源', '回收']]"
1428,"[['ASE'], ['數位', '轉型'], ['日', '月光', '集團'], ['微軟'], ['微軟', '整合', '支援', '方案'], ['Unified', ' ', 'Support']]"
1429,"[['約會'], ['約會', 'App'], ['付費', '排約'], ['拍拖', '約會', '吧'], ['交友'], ['單身']]"
143,"[['急'], ['說', '文解', '字'], ['心胸', '狹窄'], ['曹操'], ['楊修'], ['論語'], ['世說', '新語'], ['韋應物'], ['于', '丹'], ['趣品', '漢字']]"
1430,"[['回收', '生活', '報報'], ['廢四機'], ['資源', '回收']]"
1431,"[['科幻'], ['Death', ' ', '&', ' ', 'Robots'], ['love'], ['Netflix'], ['科幻', '小說'], ['科幻', '電影'], ['Cyberpunk'], ['愛', 'x', '死', 'x', '機器', '人']]"
1432,"[['台灣', '故事'], ['絲瓜', '小隊'], ['三峽'], ['小草', '書屋'], ['林峻', '丞'], ['追夢'], ['圓夢'], ['夢想'], ['林峻', '丞'], ['絲瓜', '小隊'], ['青草', '職能', '學苑'], ['城鄉', '差距'], ['三峽區'], ['歷史', '文化'], ['台灣'], ['都', '巿', '規劃']]"
1433,"[['人工智慧'], ['AI'], ['資策', '會'], ['蕭博仁'], ['科技', '法制', '前瞻', '論壇'], ['郭耀煌'], ['個', '資法'], ['智慧', '載具']]"
1434,"[['大叔', '又', '如何'], ['拔刀', '道'], ['洪拳'], ['車禍'], ['永久', '傷殘'], ['大叔'], ['傷殘'], ['中年', '轉型'], ['自殺']]"
1435,"[['愛滋病'], ['愛滋病', '病毒'], ['HIV'], ['AIDS'], ['U', '=', 'U'], ['PrEP'], ['自我', '檢測']]"
1436,"[['衛福部'], ['食藥署'], ['食安'], ['食安資訊', '百貨'], ['國際', '食品', '消費者', '紅綠燈'], ['消費者', '紅綠燈'], ['國際', '食品']]"
1437,"[['麻疹'], ['麻疹', '症狀'], ['麻疹', '治療'], ['麻疹', '預防'], ['麻疹', '疫情'], ['MMR'], ['疫苗'], ['紅疹']]"
1438,"[['太岳', '之', '胤'], ['文資', '審議'], ['文化', '本位'], ['行政', '瑕疵'], ['文化部'], ['文化', '資產']]"
1439,"[['食安'], ['衛福部'], ['食安資訊', '百貨'], ['食藥署'], ['食用', '醋'], ['非登', '不可']]"
144,"[['蝙蝠', '移動'], ['LINE', '@'], ['DMP'], ['數據', '管理']]"
1440,"[['飲食', '習慣'], ['體重', '變化'], ['髖關節', '骨折'], ['肌肉', '量'], ['鈣質', '攝取'], ['蛋白', '質']]"
1441,"[['創意', '高齡'], ['暖', '時光', '咖啡', '館'], ['回憶', '之屋'], ['心靈', '肌', '耐力'], ['藝術', '互動']]"
1442,"[['食安'], ['食安資訊', '百貨'], ['食藥署'], ['衛福部'], ['餐飲業者'], ['餐飲業'], ['台灣餐', '飲業'], ['食品', '業者', '登錄', '專區']]"
1443,"[['閱讀'], ['讀書'], ['文盲'], ['紙本書'], ['知識'], ['出版', '業']]"
1444,"[['齊', '柏林'], ['蔡司'], ['看見', '台灣'], ['ZEISS'], ['ZEISSTaiwan'], ['FascinatingFans']]"
1445,"[['健保', '砍', '藥價'], ['健保'], ['學名藥'], ['原廠藥'], ['藥品'], ['藥物', '開發'], ['藥廠'], ['賦形劑']]"
1446,"[['創業'], ['一技之長'], ['面試'], ['跨文化'], ['責任', '感'], ['學習', '能力'], ['人才'], ['老', '闆']]"
1447,"[['日本'], ['交通事故'], ['酒駕'], ['超速'], ['斑馬線']]"
1448,"[['柯文', '哲'], ['同志', '遊行'], ['言論', '自由'], ['反動', '的', '修辭'], ['不', '同意', '見'], ['悖', '謬論'], ['歧視', '性言論'], ['弱勢', '族群']]"
1449,"[['回收', '生活', '報報'], ['綠電', '再生'], ['廢四機'], ['資源', '回收'], ['冷氣']]"
145,"[['劉兆玄'], ['小學', '老師'], ['母親'], ['母親節'], ['我', '的', '母親', '，', '我', '的', '力量']]"
1450,"[['31t', '.', 'tw'], ['台灣', '網路', '資訊', '中心'], ['關注', '31', '條'], ['域名'], ['沒入'], ['拍賣'], ['法拍']]"
1451,"[['龍鄉', '樓'], ['轉型', '正義'], ['紀念'], ['蔣', '渭水'], ['陳', '定南'], ['宜蘭', '市政府'], ['江聰淵'], ['日治', '時期']]"
1452,"[['回收', '生活', '報報'], ['廢四機'], ['資源', '回收'], ['綠電', '再生'], ['冷氣']]"
1453,"[['波蘭'], ['女權'], ['女性', '主義'], ['婚姻'], ['墮胎']]"
1454,"[['圖書', '兌換機'], ['閱讀力'], ['閱讀', '習慣'], ['自動', '借書機']]"
1455,"[['安聯人壽'], ['朱敏華'], ['Allianz', ' ', 'Discover'], ['保險'], ['Allianz'], ['未來', '大人物'], ['服務']]"
1456,"[['領導'], ['領導', '技巧'], ['領導者'], ['恐懼'], ['發問'], ['會問', '問題', '，', '才', '會', '帶', '人']]"
1457,"[['閱讀'], ['故事'], ['繪本'], ['書'], ['格林', '文化'], ['真如苑'], ['英雄', '冒險', '旅程'], ['郝廣才', '講座']]"
1458,"[['別扯', '工作', '意義', '，', '先', '交出', '我', '的', '加班', '費', '！'], ['日野瑛', '太郎'], ['社畜'], ['上班族'], ['奴隸型', '社畜'], ['忠犬', '小八型', '社畜'], ['寄生', '蟲型', '社畜'], ['馬', '屁型', '社畜'], ['殭', '屍型', '社畜'], ['處方', '籤']]"
1459,"[['科學', '脫魯法'], ['Amy', ' ', 'Alkon'], ['意志力'], ['欲望'], ['誘惑'], ['自制力'], ['杏仁核']]"
146,"[['故事', '行銷', '聖經'], ['湯瑪斯', '．', '格雷斯'], ['羅', '伯特', '．', '麥基'], ['廣告'], ['行銷'], ['故事'], ['企業', '使命']]"
1460,"[['ROG'], ['遊戲'], ['筆電'], ['電競'], ['Asus'], ['華碩'], ['ROG', ' ', 'GX800'], ['ROG', ' ', 'Zephyrus', '西風', '之神'], ['ROGinterview']]"
1461,"[['親愛的', '歐巴馬', '總統'], ['由', '人民', '寫給', '總統', '的', '國家', '日記'], ['Jeanne', ' ', 'Marie', ' ', 'Laskas'], ['每日', '10', '信'], ['OPC'], ['Pete', ' ', 'Rouse'], ['撰稿', '團隊']]"
1462,"[['親愛的', '歐巴馬', '總統'], ['由', '人民', '寫給', '總統', '的', '國家', '日記'], ['Jeanne', ' ', 'Marie', ' ', 'Laskas'], ['每日', '10', '信'], ['OPC'], ['Pete', ' ', 'Rouse']]"
1463,"[['回收', '生活', '報報'], ['奧運'], ['金牌'], ['資源', '回收'], ['手機']]"
1464,"[['向', '不容', '出錯', '、', '最會', '管理', '風險', '的', 'NASA', '學決策'], ['中村慎', '吾'], ['MIT'], ['史丹佛大', '學'], ['代表性', '捷思法'], ['可得性', '捷思法'], ['定錨', '捷思法'], ['框架', '效應'], ['確認', '偏誤'], ['果醬', '實驗'], ['選擇'], ['描述性', '理論']]"
1465,"[['科學', '脫魯法'], ['魯蛇'], ['人際關', '係'], ['行為', '科學'], ['認知', '神經', '科學'], ['Amy', ' ', 'Alkon'], ['自尊'], ['演化'], ['自信'], ['單身'], ['撩妹']]"
1466,"[['回收', '生活', '報報'], ['廢四機'], ['資源', '回收']]"
1467,"[['運動'], ['月經'], ['經期', '運動'], ['健身'], ['胸部'], ['重訓']]"
1468,"[['冤案'], ['神力', '女超人'], ['威廉', '?', '馬', '斯頓'], ['鑑定', '報告'], ['羅', '明村案'], ['江國慶'], ['綠河', '殺手'], ['William', ' ', 'Moulton', ' ', 'Marston'], ['偵查'], ['測謊']]"
1469,"[['找', '房子'], ['房子', '格局'], ['studio', ' ', 'apartment'], ['condo'], ['classified', ' ', 'ad'], ['rent'], ['price', ' ', 'range'], ['furnished'], ['utilities', ' ', 'bill'], ['lease'], ['security', ' ', 'deposit'], ['move', ' ', 'in'], ['move', '-', 'in', ' ', 'ready']]"
147,"[['綠藤生機'], ['倫敦時', '裝周'], ['活萃', '修護', '精華露'], ['純淨', '保養'], ['黃', '薇'], ['美妝'], ['純淨', '風潮'], ['純淨'], ['純淨', '保養']]"
1470,"[['癌症'], ['免疫', '療法'], ['質子', '治療'], ['質子', '刀'], ['基因', '檢測'], ['質子', '射線']]"
1471,"[['減重'], ['減肥'], ['高脂', '食物'], ['脂肪'], ['身體', '質量', '指數']]"
1472,"[['驚奇', '隊長'], ['女超級', '英雄'], ['漫威'], ['復', '仇者', '聯盟'], ['B', '.', 'B', '.', ' ', 'Call'], ['DC'], ['神力', '女超人']]"
1473,"[['微軟'], ['AI'], ['人工智慧'], ['語音', '助理'], ['微軟', '技術', '捷運'], ['課程'], ['Microsoft'], ['TechMRT']]"
1474,"[['智慧', '醫療'], ['監理', '沙盒'], ['法規'], ['醫療', '沙盒']]"
1475,"[['離鄉', '工作', '徵稿'], ['加州'], ['美', '中'], ['美國'], ['海外', '生活'], ['異鄉', '人'], ['認同'], ['台灣'], ['離鄉', '背井']]"
1476,"[['凌友詩'], ['徐川'], ['陳', '果'], ['中國'], ['中共'], ['思想', '控制'], ['知識', '分子'], ['網紅']]"
1477,"[['2019', '泰國大選'], ['泰國'], ['塔克', '辛'], ['盈拉'], ['帕拉', '育'], ['美國'], ['中國'], ['東協'], ['反恐']]"
1478,"[['同婚'], ['反同婚'], ['公投', '第', '12', '案', '施行', '法'], ['司法院', '釋字', '第', '748', '號解釋', '施行', '法'], ['立委', '補選']]"
1479,"[['中山', '樓'], ['孫', '中山'], ['國民大會'], ['中國', '建築']]"
148,"[['兩性', '情感', '小學堂'], ['異性'], ['人性'], ['網路', '交友'], ['感情'], ['兩性'], ['兩', '性事', '務']]"
1480,"[['父債子還'], ['放棄', '繼承'], ['拋棄', '繼承'], ['遺產'], ['繼承編', '施行', '法'], ['清償']]"
1481,"[['MBA'], ['申請'], ['Adcom'], ['院長'], ['核心', '價值'], ['申請', '資料'], ['錄取', '率'], ['排名']]"
1482,"[['回收', '生活', '報報'], ['寶特瓶'], ['資源', '回收']]"
1483,[]
1484,"[['回收', '生活', '報報'], ['寶特瓶'], ['寶特紗']]"
1485,"[['我們', '與', '惡', '的', '距離'], ['溫', '昇', '豪'], ['賈靜雯'], ['吳慷仁'], ['陳', '妤'], ['洪都拉斯'], ['謝瓊', '煖'], ['曾沛慈'], ['公視'], ['HBO', ' ', 'Asia'], ['隨機', '殺', '人'], ['于卉', '喬']]"
1486,"[['影子', '大地'], ['Elizabeth', ' ', 'Kostova'], ['小說'], ['歷史', '學家'], ['天鵝賊'], ['保', '加利', '亞'], ['死亡'], ['索菲亞'], ['小提琴家'], ['共產黨'], ['骨灰盒']]"
1487,"[['台灣', '大車隊'], ['taiwantaxi55688']]"
1488,"[['三十', '歲', '的', '反擊'], ['孫元平'], ['職場'], ['實習生'], ['工作'], ['上司'], ['勞動'], ['工資']]"
1489,"[['努力', '無用論'], ['假性', '努力', '中毒'], ['中野', '信子'], ['腦科學'], ['尼特', '族'], ['繭居族'], ['相親', '聯誼']]"
149,"[['親子關', '係'], ['彭郁云'], ['碩士'], ['博士']]"
1490,"[['女性', '主義理論', '與', '流變'], ['顧燕翎'], ['吳爾史', '東'], ['德古熱'], ['人權', '和', '公民', '權', '宣言'], ['女權'], ['性別', '平等']]"
1491,"[['三十', '歲', '的', '反擊'], ['孫元平'], ['辭職'], ['工作'], ['實習生'], ['戀愛'], ['分手']]"
1492,"[['taiwantaxi55688'], ['台灣', '大車隊']]"
1493,"[['科學', '證實', '你', '想', '的', '會', '成真'], ['從心', '靈到', '物質', '的', '驚人', '創造力'], ['Dawson', ' ', 'Church'], ['心念'], ['情緒', '感染'], ['集體', '歇斯底里'], ['希特勒'], ['股市', '泡沫化'], ['鬱', '金香', '狂熱']]"
1494,"[['第二性'], ['女性', '主義理論', '與', '流變'], ['鄭至慧'], ['女性', '主義'], ['西蒙', '．', '波娃'], ['存在', '主義']]"
1495,"[['台灣', '大車隊'], ['taiwantaxi55688']]"
1496,"[['魏晉'], ['名士'], ['竹林', '七賢'], ['向秀'], ['世說', '新語']]"
1497,"[['心理', '學'], ['歧視'], ['星座'], ['確認', '偏誤'], ['confirmation', ' ', 'bias'], ['算命'], ['偏見'], ['適應'], ['認知', '偏誤'], ['迷信']]"
1498,"[['回收', '生活', '報報'], ['宜蘭縣'], ['環保局'], ['資源', '永續'], ['馬', '拉松']]"
1499,"[['韓國瑜'], ['韓國瑜', '現象'], ['高雄市', '長'], ['國民黨'], ['一國', '兩制'], ['台灣'], ['台灣', '經濟'], ['陳', '凱欣'], ['民進', '黨'], ['2020', '總統', '大選'], ['臺', '北農產', '運銷', '公司']]"
15,"[['中美貿易'], ['關稅'], ['劉鶴'], ['談判']]"
150,"[['冷戰'], ['同溫層'], ['慣用語'], ['爽約'], ['收爛', '攤子'], ['生活', '英語'], ['掃興'], ['活該'], ['放', '鴿子'], ['物超所值'], ['臨時', '抱', '佛腳']]"
1500,"[['許馨丰'], ['藥物'], ['冰箱'], ['存藥'], ['藥品', '保存'], ['冷藏']]"
1501,"[['馬', '拉松'], ['環保局'], ['宜蘭縣'], ['回收', '生活', '報報'], ['資源', '永續']]"
1502,"[['高血壓'], ['量', '血壓'], ['血壓', '判讀']]"
1503,"[['志賀', '桿菌病'], ['賈第氏', '滴蟲', '感染', '症'], ['隱', '孢子', '蟲病'], ['阿米巴', '性', '痢疾'], ['A型', '肝炎'], ['口', '糞', '傳染型'], ['性病']]"
1504,"[['紀君霖'], ['細胞', '療法'], ['癌症'], ['台灣', '癌症', '免疫', '細胞', '協會'], ['腫瘤'], ['細胞', '治療'], ['免疫', '療法']]"
1505,"[['歐盟'], ['中國'], ['李克強'], ['習近', '平'], ['華為'], ['軍演'], ['一帶', '一路'], ['十六', '加', '一峰', '會'], ['馬', '克宏']]"
1506,"[['精神分析'], ['催眠'], ['潛意識'], ['佛洛伊德'], ['催眠', '暗示'], ['記憶']]"
1507,"[['辦', '公室'], ['環境'], ['霉味'], ['潮濕'], ['通風'], ['過敏'], ['在家', '工作'], ['灰塵']]"
1508,"[['地方', '創生'], ['補助'], ['地創'], ['國發會'], ['募資'], ['仕', '紳化'], ['縉', '紳化'], ['地方性'], ['生活', '權']]"
1509,"[['好', '的', '哲學會', '咬', '人'], ['艾克', '哈特', '?', '瑪騰斯'], ['Ekkehard', ' ', 'Martens'], ['哲學'], ['歐陸', '哲學'], ['柏拉', '圖'], ['康德']]"
151,"[['大蒜'], ['蒜頭']]"
1510,"[['洩漏', '秘密'], ['a', ' ', 'little', ' ', 'bird', ' ', 'told', ' ', 'me'], ['Mum', '’', 's', ' ', 'the', ' ', 'word'], ['one', '’', 's', ' ', 'lips', ' ', 'are', ' ', 'sealed'], ['It', '’', 's', ' ', 'between', ' ', 'you', ' ', 'and', ' ', 'me'], ['Spill', ' ', 'the', ' ', 'beans'], ['let', ' ', 'the', ' ', 'cat', ' ', 'out', ' ', 'of', ' ', 'the', ' ', 'bag'], ['keep', ' ', 'someone', ' ', 'in', ' ', 'the', ' ', 'dark']]"
1511,"[['學術', '工作'], ['教職'], ['研究'], ['博士'], ['博士', '後'], ['職涯', '規劃'], ['教授'], ['發表']]"
1512,"[['影評'], ['紅', '色', '製', '作'], ['自畫', '像'], ['The', ' ', 'Last', ' ', 'Painting'], ['電影'], ['台北', '金馬', '影展'], ['七宗罪'], ['陳', '宏一'], ['鐘江澤'], ['魏瑛娟'], ['林哲熹'], ['張', '?'], ['性愛'], ['慾', '望'], ['TheLastPainting'], ['性']]"
1513,"[['串流', '影音'], ['Netflix'], ['Amazon'], ['柯恩', '兄弟'], ['西部', '老巴', '的', '故事'], ['Alfonso', ' ', 'Cuar', '?', 'n'], ['羅', '馬'], ['玉子'], ['邁耶維茨', '的', '故事'], ['奧斯卡']]"
